,isin,year,em_60000,em_60100,em_60200,em_60300,em_60400,em_60500,em_60600,em_60700,em_60800,em_60900,em_61000,em_61100,em_61200,em_61300,em_61400,em_61500,em_61600,em_61700,em_61800
302,INE397D01024,2018,296215.4187731762,128334470.0,152801317.0,93078370.0,97387491.0,54446874.0,35731824.0,255833580.0,5064318.0,185272958.0,93943275.0,56579593.0,207779501.0,76572479.0,51659986.0,43630249.0,259249806.0,59992970.0,247622101.0
303,INE397D01024,2019,298778.7093408275,79589097.0,92719649.0,255861522.0,183114793.0,147431285.0,210132337.0,16091478.0,280075470.0,176862537.0,211016232.0,177990605.0,197651576.0,179309121.0,40338604.0,224978942.0,234354288.0,164362323.0,172768767.0
304,INE397D01024,2020,304736.5392788692,116364062.0,3339297.0,26629109.0,251851078.0,207570709.0,60225121.0,180438252.0,87602166.0,29602294.0,141816495.0,120750298.0,215939917.0,144695757.0,201135841.0,208829399.0,99722627.0,200322810.0,161639834.0
305,INE397D01024,2021,326416.21326486254,15750630.0,125515414.0,165326940.0,81985386.0,85821200.0,48356220.0,259017581.0,12439171.0,91276148.0,263543020.0,184084564.0,31498331.0,283155829.0,21344557.0,281619351.0,121253336.0,269319696.0,176494225.0
306,INE397D01024,2022,371603.44155685446,48400425.0,216176955.0,40657236.0,165951122.0,269024078.0,9602244.0,200887006.0,181671118.0,260826940.0,285680181.0,18756395.0,54690746.0,187147192.0,152262710.0,233919956.0,17690649.0,144821898.0,149337647.0
307,INE397D01024,2023,377699.39568220504,5086616.0,104881364.0,182632085.0,141542840.0,79578597.0,138236527.0,242524882.0,211382530.0,250533294.0,278519076.0,45086245.0,282913042.0,130138980.0,89634379.0,280790709.0,99951177.0,24284249.0,219533712.0
308,US4601461035,2013,304628.09707808937,112479483.0,16162076.0,158598832.0,1516733.0,241849274.0,4108388.0,222304789.0,187003711.0,169590584.0,253057047.0,23306550.0,285833749.0,269796945.0,126448409.0,201057236.0,149568903.0,147426475.0,23811734.0
309,US4601461035,2014,334175.0463841532,215877501.0,122693373.0,162218964.0,53262769.0,234046852.0,125822789.0,73770232.0,281525498.0,70796255.0,75604992.0,135779067.0,128503881.0,248519380.0,203860072.0,234392048.0,82201865.0,80034732.0,79400584.0
310,US4601461035,2015,351406.9336237331,14947582.0,68592349.0,115869564.0,44034827.0,6646462.0,266911787.0,36801257.0,189199554.0,274889888.0,13803876.0,280822733.0,115536982.0,,265169135.0,109837593.0,231719859.0,29840985.0,137469795.0
311,US4601461035,2016,345829.36266214924,130007468.0,58963681.0,269234603.0,118886629.0,283033823.0,85973275.0,259764280.0,231838932.0,286599915.0,285777804.0,282507050.0,100620189.0,127031785.0,161202013.0,234250042.0,108034429.0,233222283.0,106668682.0
312,US4601461035,2017,365747.01414536923,227383652.0,282233775.0,201089111.0,163968591.0,139595879.0,129432868.0,124851382.0,260623128.0,85791714.0,204125519.0,243934796.0,127349557.0,271145560.0,210322314.0,173089409.0,51277117.0,27391362.0,96434421.0
313,US4601461035,2018,415593.62176725874,277744443.0,201466558.0,3688041.0,65786583.0,44909982.0,111207003.0,155098576.0,18095182.0,218893397.0,148337844.0,199501006.0,142178803.0,78465402.0,156348142.0,8393204.0,36087187.0,130477287.0,31668754.0
314,US4601461035,2019,420137.7054422462,287544262.0,84492346.0,189559317.0,189300368.0,203917812.0,253164789.0,187697631.0,287168790.0,150635045.0,194403896.0,173253674.0,44269008.0,203934533.0,85105773.0,181700694.0,83789274.0,213909038.0,185005127.0
315,US4601461035,2020,382335.88937114045,114443686.0,86013114.0,258695712.0,146808742.0,187129231.0,202902620.0,233996520.0,222640935.0,151800993.0,24554968.0,45992195.0,225875077.0,61261216.0,28722875.0,5906258.0,264325376.0,231262776.0,85576541.0
316,US4601461035,2021,327774.93900265143,282767473.0,36646504.0,187726499.0,226145530.0,76187853.0,214923757.0,242914745.0,245835115.0,118270126.0,109310141.0,216978465.0,157056776.0,131852396.0,244122369.0,134119691.0,272639058.0,227548988.0,98672078.0
317,US4601461035,2022,304657.457307558,47592500.0,121350481.0,53478658.0,229542352.0,66743577.0,19669837.0,220874604.0,61912670.0,49334784.0,92831977.0,68509469.0,154593606.0,125614735.0,281413324.0,48774930.0,185074257.0,78663779.0,203932413.0
318,US4601461035,2023,341129.63921729097,258607853.0,173162734.0,79162059.0,109438276.0,180717487.0,283894646.0,18663223.0,150906400.0,91241212.0,509188.0,129271367.0,66466370.0,142820850.0,95866771.0,50125553.0,286143508.0,126693347.0,185609297.0
319,DK0060907293,2013,307983.02910842065,130303079.0,68902206.0,33413573.0,177772313.0,142914074.0,143913039.0,202785481.0,242633183.0,160215429.0,236318842.0,273692541.0,270126695.0,172418786.0,147446585.0,208004002.0,19894922.0,277508105.0,60772583.0
320,DK0060907293,2014,317672.76211849775,209485113.0,163187291.0,54339417.0,73036801.0,130389643.0,67243172.0,258704621.0,112414270.0,194148726.0,257995144.0,84669952.0,201175617.0,161861197.0,45737041.0,278352184.0,12911950.0,166611193.0,69590433.0
321,DK0060907293,2015,324049.77803201985,195463550.0,29820657.0,255629235.0,154179687.0,79356565.0,134574940.0,194270463.0,166975045.0,9130094.0,226207387.0,280256429.0,146779930.0,100205026.0,184891683.0,85663023.0,51915483.0,120008948.0,87577737.0
322,DK0060907293,2016,341096.4678252113,282862355.0,159334809.0,253195098.0,181026566.0,9873273.0,71726156.0,55816695.0,101622056.0,233544370.0,261830076.0,252089675.0,130935760.0,57065444.0,130132612.0,11502225.0,168408818.0,218379651.0,253035728.0
323,DK0060907293,2017,311700.3389454818,156406264.0,267384695.0,168500240.0,210165644.0,31678988.0,95628329.0,184654625.0,222976522.0,129119134.0,49327310.0,96254917.0,57557202.0,225111118.0,150207870.0,253184297.0,44943292.0,132285856.0,15918299.0
324,DK0060907293,2018,338508.7573524801,179355577.0,8083506.0,180563050.0,43542397.0,61399618.0,53221954.0,197559292.0,142501244.0,264678527.0,100889286.0,128717664.0,193980075.0,227712102.0,226183657.0,139042638.0,239133459.0,37608747.0,146430121.0
325,DK0060907293,2019,380696.53252372995,279033975.0,192317161.0,162225396.0,56314111.0,139056931.0,140933165.0,,252409813.0,90938024.0,207471885.0,197976374.0,29713194.0,226204506.0,262170882.0,201085031.0,176013589.0,66366093.0,188004351.0
326,DK0060907293,2020,341962.40329435637,270867337.0,71668802.0,142409138.0,274089820.0,27900969.0,277911013.0,121820534.0,19602586.0,128554711.0,79230228.0,31558266.0,262069061.0,172213084.0,196255632.0,71935054.0,65553265.0,169087315.0,273313913.0
327,DK0060907293,2021,349183.5642584361,101567902.0,160398411.0,280292879.0,174919936.0,20169737.0,98928686.0,5924700.0,34937066.0,79179579.0,215040377.0,166916137.0,67517020.0,284404320.0,85025143.0,233109527.0,236086407.0,111423914.0,18146117.0
328,DK0060907293,2022,318438.0730780163,177471083.0,229532057.0,121745579.0,115409856.0,121800747.0,124441935.0,269758095.0,97321955.0,100330003.0,85850470.0,10563739.0,33218593.0,83952659.0,88094731.0,128340584.0,282207737.0,190092836.0,10944280.0
329,DK0060907293,2023,295942.2079646442,214238650.0,84535323.0,219654873.0,113794267.0,58895624.0,221931828.0,225789036.0,194639722.0,1845013.0,237271581.0,285287717.0,89584388.0,187201886.0,155129045.0,215250681.0,177399838.0,109494667.0,61799019.0
330,CNE100000BQ9,2013,314595.32583705185,97706190.0,5817964.0,188728722.0,236863610.0,237711991.0,259998530.0,158696473.0,139918117.0,278037965.0,52636741.0,138402407.0,33195410.0,106522443.0,174860501.0,164601349.0,94176872.0,61302026.0,39688033.0
331,CNE100000BQ9,2014,341253.21439899236,240182659.0,73320441.0,100368009.0,103237547.0,142364480.0,135584479.0,11683181.0,39381133.0,200886110.0,164260406.0,133011735.0,220632339.0,216957664.0,31292047.0,66798265.0,88522073.0,132727809.0,138482157.0
332,CNE100000BQ9,2015,350881.5878788305,179829559.0,88317302.0,186251148.0,126754129.0,9205036.0,240810918.0,232886133.0,111543603.0,25228640.0,128267060.0,49118404.0,83587289.0,227233168.0,242934455.0,100135206.0,157974256.0,239870967.0,9477492.0
333,CNE100000BQ9,2016,310985.852999876,73273573.0,182510480.0,13249916.0,30441326.0,265377590.0,219422540.0,17572804.0,214033462.0,17595846.0,146334323.0,180083434.0,19909728.0,255682367.0,33366443.0,100461119.0,214180685.0,230422460.0,42353503.0
334,CNE100000BQ9,2017,347760.6603164093,240707970.0,102874904.0,3881172.0,103746107.0,102660900.0,247205996.0,46203795.0,96610753.0,154661228.0,157421947.0,164290804.0,173816852.0,29971768.0,97559912.0,123516733.0,262621623.0,28307531.0,224209985.0
335,CNE100000BQ9,2018,316811.81481161277,204316161.0,170068695.0,8331903.0,244021033.0,215356327.0,226600517.0,246954205.0,264456719.0,216965727.0,25288634.0,80991371.0,71929269.0,38167713.0,57752720.0,202369197.0,201808833.0,71590860.0,74764251.0
336,CNE100000BQ9,2019,343645.74605128303,177538507.0,11963624.0,128456840.0,98849277.0,255771893.0,281384693.0,193726667.0,254767905.0,54141310.0,69977295.0,169718436.0,286908895.0,150851729.0,196851491.0,185511667.0,283946941.0,172941933.0,220774518.0
337,CNE100000BQ9,2020,294160.6724007723,176856037.0,83139044.0,186221485.0,234546736.0,35065105.0,262474603.0,203914433.0,129535087.0,196462426.0,211989404.0,274626226.0,128695762.0,147947336.0,255288322.0,206390661.0,84446137.0,110066407.0,67468187.0
338,CNE100000BQ9,2021,320069.8213580455,271656231.0,78168064.0,5872150.0,225022047.0,30797223.0,101559844.0,269816826.0,244403711.0,38983120.0,169095896.0,37147470.0,127075080.0,213429074.0,195285497.0,126946703.0,280860714.0,187862705.0,29168687.0
339,CNE100000BQ9,2022,342325.635822231,212068433.0,256941271.0,16736066.0,177023954.0,168331310.0,106141734.0,25529502.0,88547160.0,129208993.0,277606604.0,90837242.0,284648349.0,266454516.0,60775594.0,168873450.0,205037243.0,110904770.0,247487557.0
340,CNE100000BQ9,2023,334920.96907493076,240969972.0,57690244.0,229910748.0,,31797440.0,161323469.0,286150010.0,73526186.0,242312567.0,59736426.0,66151143.0,41418650.0,136304266.0,17885742.0,189355156.0,273753715.0,68732392.0,103628977.0
341,TH0150010Z03,2013,325846.4672612308,235887598.0,19146774.0,270445235.0,258191931.0,153531920.0,276568449.0,55294964.0,235713234.0,78520376.0,53960034.0,17433624.0,271197095.0,280215843.0,188180053.0,116429656.0,6653624.0,47611784.0,104214748.0
342,TH0150010Z03,2014,364343.14123631665,163798330.0,159969742.0,199142478.0,280518585.0,286821525.0,52228178.0,157108034.0,10047218.0,83813661.0,272304603.0,280667016.0,197427183.0,133846463.0,18194161.0,109689983.0,60301118.0,19136450.0,10348458.0
343,TH0150010Z03,2015,333285.93479489646,122613193.0,76066380.0,32581208.0,262828745.0,271738118.0,96763318.0,99207178.0,221314595.0,268567918.0,117449342.0,109483815.0,205214339.0,74422457.0,201838740.0,139256084.0,167404589.0,130472331.0,91772398.0
344,TH0150010Z03,2016,354065.6876278872,56788451.0,130447867.0,35995773.0,276711338.0,281656073.0,158382188.0,170364808.0,236580885.0,116562645.0,151459752.0,182999205.0,254046461.0,29417485.0,248413875.0,31604764.0,119432542.0,59929385.0,153853509.0
345,TH0150010Z03,2017,399587.72243072867,177052403.0,175820374.0,110342345.0,41430554.0,88701581.0,86172285.0,158639310.0,142335649.0,259857802.0,37065251.0,76966454.0,263718203.0,194718394.0,17300319.0,102924589.0,62961555.0,40085869.0,170420344.0
346,TH0150010Z03,2018,378222.7551353138,218058897.0,68864252.0,171583872.0,58544851.0,27895022.0,136793230.0,199858730.0,138873094.0,117133596.0,181413662.0,80409882.0,265631002.0,158181761.0,240099469.0,131187966.0,49455969.0,125776328.0,127646559.0
347,TH0150010Z03,2019,375422.56353491667,190529870.0,58014501.0,43808559.0,63224697.0,206906791.0,167569443.0,231156428.0,8419353.0,67392919.0,204419161.0,261417515.0,135722856.0,194420642.0,204152492.0,152807114.0,206875267.0,26470774.0,87041042.0
348,TH0150010Z03,2020,366981.1141484439,261029405.0,108707057.0,3666917.0,96301566.0,193976191.0,277232361.0,1414809.0,43326467.0,93198811.0,156802611.0,20638125.0,18628164.0,263514528.0,978235.0,46149030.0,105391642.0,200579761.0,113353419.0
349,TH0150010Z03,2021,340612.3481134057,223888841.0,190364801.0,242447850.0,87582346.0,256950473.0,264392898.0,141336393.0,288410120.0,36584920.0,89165451.0,8721280.0,270840083.0,276312671.0,83179245.0,143634083.0,201502953.0,262045162.0,1974208.0
350,TH0150010Z03,2022,337064.0188635024,37897623.0,93145418.0,280438302.0,41767888.0,166232134.0,38499485.0,135119971.0,206147863.0,,33147809.0,147195270.0,93687992.0,13458751.0,111886039.0,20125807.0,133165898.0,280480244.0,220285969.0
351,TH0150010Z03,2023,367716.4347144404,176515182.0,,30557235.0,98171065.0,207727668.0,35867065.0,237357537.0,40444795.0,153113350.0,3374686.0,205463463.0,132602719.0,145462732.0,73490973.0,163890977.0,64019470.0,105498017.0,243018235.0
352,MXP225611567,2013,301778.49889604625,93118150.0,86335912.0,240303450.0,15549999.0,111967839.0,234109850.0,31813666.0,112142071.0,90511377.0,164345730.0,77447379.0,67882716.0,75876901.0,114903331.0,213927010.0,31942951.0,126703117.0,183177897.0
353,MXP225611567,2014,291523.4968342355,146013121.0,36736702.0,78762627.0,15549818.0,271736000.0,91276799.0,222198466.0,41563470.0,18813385.0,239217496.0,255122627.0,278433151.0,7812849.0,250231069.0,244536264.0,163062756.0,211501029.0,241915709.0
354,MXP225611567,2015,291413.82369611156,47289490.0,153138674.0,124568387.0,62863264.0,205861143.0,136647744.0,206739858.0,13801873.0,279833939.0,103092706.0,220096762.0,42773513.0,158915900.0,7724328.0,120258395.0,258593384.0,139939572.0,258489584.0
355,MXP225611567,2016,332494.06824643776,86860747.0,212410819.0,187457921.0,210326900.0,36197567.0,193511841.0,16054875.0,132986313.0,244877412.0,121229772.0,153312637.0,178428763.0,266195558.0,56121179.0,3605153.0,92348125.0,124502655.0,141004749.0
356,MXP225611567,2017,354395.67059958994,36303149.0,9278731.0,232813825.0,84569885.0,22367473.0,64442837.0,188929133.0,274481418.0,85374109.0,273652749.0,116310995.0,69109153.0,73619140.0,22110161.0,244224385.0,25451166.0,21119912.0,205652831.0
357,MXP225611567,2018,350191.68872020254,277900975.0,1696295.0,239738528.0,3347942.0,10739578.0,142486579.0,30864206.0,283012829.0,225177688.0,216572801.0,259481467.0,222157966.0,100436186.0,254003496.0,263402981.0,277562074.0,241382545.0,200431675.0
358,MXP225611567,2019,376243.87630004034,106247701.0,250901258.0,156974039.0,51537111.0,98143542.0,158427241.0,100865561.0,202200454.0,,97915068.0,21430146.0,11301639.0,248700488.0,229448942.0,180125725.0,94427911.0,96366256.0,138093345.0
359,MXP225611567,2020,384330.51454436616,78874229.0,18339191.0,284443655.0,130773527.0,191565898.0,207468887.0,153817710.0,94991623.0,168083564.0,4835274.0,34652883.0,142244252.0,82288775.0,144491686.0,20894310.0,66617913.0,38859243.0,45636490.0
360,MXP225611567,2021,418772.3694550481,42855141.0,235780428.0,25332592.0,175999869.0,32783428.0,16811059.0,116016932.0,102643275.0,67408350.0,132936181.0,202767254.0,137542833.0,214897848.0,228767890.0,212700632.0,204528627.0,120356498.0,264843115.0
361,MXP225611567,2022,393032.2307048269,43968248.0,75093356.0,72207890.0,241465573.0,106864083.0,149058735.0,43856697.0,14148631.0,40504012.0,52741620.0,54967852.0,148977282.0,198361963.0,63462325.0,145138636.0,63856647.0,84327045.0,155153072.0
362,MXP225611567,2023,419591.19527379295,274486307.0,127018015.0,99711861.0,37860165.0,242028287.0,56485086.0,212756566.0,265950376.0,149853644.0,102089062.0,142177634.0,201762964.0,100619059.0,188693067.0,143243587.0,269396846.0,202308810.0,14940127.0
363,CH1176493729,2013,303355.2250673293,5930108.0,5989307.0,252148564.0,280689600.0,109135277.0,110430556.0,80595931.0,263963747.0,184832616.0,133123051.0,245531308.0,66138184.0,160530338.0,268493303.0,119799190.0,151898353.0,230505014.0,270821381.0
364,CH1176493729,2014,334920.0470327768,84626890.0,224390095.0,44724025.0,49542995.0,210033177.0,251808833.0,110461249.0,221987861.0,82594549.0,188013114.0,147228992.0,225906804.0,93943138.0,209576161.0,214317368.0,89198241.0,101888972.0,118013462.0
365,CH1176493729,2015,321356.16510586673,63979788.0,182291566.0,31906793.0,167992832.0,189142447.0,131179448.0,47326332.0,167391271.0,176927979.0,104834882.0,283568870.0,76403245.0,60637199.0,146852343.0,173717072.0,115674434.0,42683776.0,40131392.0
366,CH1176493729,2016,344291.05759611353,141314075.0,3897101.0,163974420.0,227194290.0,161388542.0,,32635671.0,55491621.0,64837068.0,177220861.0,170962317.0,55510852.0,5806144.0,181799234.0,96788290.0,274029176.0,56294081.0,184214511.0
367,CH1176493729,2017,316452.6265326216,92412822.0,66282242.0,15463200.0,206874176.0,76956248.0,58017252.0,112076535.0,243584187.0,283100395.0,276181030.0,29091888.0,33844892.0,143586319.0,178901160.0,242859351.0,258610867.0,72344722.0,174273045.0
368,CH1176493729,2018,312144.9676989837,117290955.0,105600419.0,132158830.0,58872524.0,235386705.0,61001582.0,232168562.0,176498853.0,155186935.0,238608597.0,159439597.0,257110673.0,42181515.0,188151786.0,91250737.0,109567162.0,8984005.0,75936592.0
369,CH1176493729,2019,354202.1448800922,32891019.0,66136663.0,48826096.0,174962119.0,205619232.0,280288316.0,68888343.0,15145751.0,70768206.0,215960398.0,34557948.0,132228210.0,139372015.0,30465539.0,71336442.0,59383047.0,250535302.0,178918581.0
370,CH1176493729,2020,345969.29959532875,247325239.0,154666055.0,286892109.0,186557244.0,178874785.0,157351881.0,176386750.0,143843739.0,25486980.0,245518715.0,275807763.0,281999842.0,138168292.0,180483370.0,199209575.0,227653126.0,93458786.0,165697401.0
371,CH1176493729,2021,335045.2863788169,283082408.0,139030620.0,238341695.0,46767374.0,232288444.0,107520958.0,40107946.0,111591116.0,232593854.0,213086959.0,98088964.0,57500444.0,1135123.0,81650795.0,76867964.0,154709866.0,152833675.0,201010813.0
372,CH1176493729,2022,303250.82794682647,258491217.0,39256964.0,236272678.0,267851067.0,257030100.0,31793633.0,214140620.0,7776329.0,196209795.0,94511538.0,280347538.0,210855893.0,227147423.0,56423750.0,110028357.0,266687436.0,21028669.0,149235164.0
373,CH1176493729,2023,299614.8564172155,56136459.0,193470134.0,187735660.0,278297946.0,106225390.0,161776073.0,15046830.0,163695255.0,150030139.0,173691239.0,91474723.0,39091112.0,271260617.0,29535695.0,239756918.0,51979739.0,72221813.0,220883596.0
374,US75513E1010,2013,290571.3178247383,38510446.0,273562473.0,269369995.0,278096758.0,108418067.0,68636714.0,252028299.0,253652627.0,59790230.0,251434254.0,229552548.0,220510346.0,223205163.0,97450986.0,50271855.0,102698220.0,88241384.0,80072952.0
